tid,title,url,image_url,year,action,scifi,drama,romance
tt0293508,The Phantom of the Opera  ,http://www.imdb.com/title/tt0293508/,https://m.media-amazon.com/images/M/MV5BNDczNzg4OTM3MV5BMl5BanBnXkFtZTcwOTQzMTEzMw@@..jpg,2004,False,False,True,True
tt0293564,Rush Hour 3  ,http://www.imdb.com/title/tt0293564/,https://m.media-amazon.com/images/M/MV5BMTA0Nzg5NjQ0MDBeQTJeQWpwZ15BbWU3MDE4Mzg5NDE@..jpg,2007,True,False,False,False
tt0294154,Noir             ,http://www.imdb.com/title/tt0294154/,https://m.media-amazon.com/images/M/MV5BMTc1MTI0NTUwM15BMl5BanBnXkFtZTcwMTQwMjIyMQ@@..jpg,2001,True,False,False,False
tt0294357,Beyond Borders  ,http://www.imdb.com/title/tt0294357/,https://m.media-amazon.com/images/M/MV5BMTI0NDk2MzMyM15BMl5BanBnXkFtZTYwMTY3Njk2..jpg,2003,False,False,True,True
tt0296042,Koroshiya 1  ,http://www.imdb.com/title/tt0296042/,https://m.media-amazon.com/images/M/MV5BNDZmOWE3M2YtMDNkNC00YzFmLTljZTItNTk3NTlkODIxNGE3XkEyXkFqcGdeQXVyMTQxNzMzNDI@..jpg,2001,True,False,False,False
tt0296251,Tru Confessions  ,http://www.imdb.com/title/tt0296251/,https://m.media-amazon.com/images/M/MV5BMTc3MTczNjg5MV5BMl5BanBnXkFtZTgwMjUzMTE0NzE@..jpg,2002,False,False,True,False
tt0296572,The Chronicles of Riddick  ,http://www.imdb.com/title/tt0296572/,https://m.media-amazon.com/images/M/MV5BNzBjNmJkYjUtMTFjMC00ZWI5LWEyM2YtNzczOTczMmM1ODY5XkEyXkFqcGdeQXVyNzQ1ODk3MTQ@..jpg,2004,True,True,False,False
tt0297884,Far from Heaven  ,http://www.imdb.com/title/tt0297884/,https://m.media-amazon.com/images/M/MV5BMTE5ODI3MTM4OV5BMl5BanBnXkFtZTYwNjE5OTg2..jpg,2002,False,False,True,False
tt0298052,Super Mario Sunshine  ,http://www.imdb.com/title/tt0298052/,https://m.media-amazon.com/images/M/MV5BMjRiODg0NTAtYTM2ZC00MjE2LWJlNDYtZGY3MzVkOGY3MGJmXkEyXkFqcGdeQXVyNjMxNzQ2NTQ@..jpg,2002,True,False,False,False
tt0298798,Cherish  ,http://www.imdb.com/title/tt0298798/,https://m.media-amazon.com/images/M/MV5BMTU1MTI4MDI2OF5BMl5BanBnXkFtZTYwMDEyMjY3..jpg,2002,False,False,True,False
tt0298845,In America  ,http://www.imdb.com/title/tt0298845/,https://m.media-amazon.com/images/M/MV5BOGY1YmUzN2MtNDQ3NC00Nzc4LWI5M2EtYzUwMGQ4NWM4NjE1XkEyXkFqcGdeQXVyMTQxNzMzNDI@..jpg,2002,False,False,True,False
tt0300471,Shanghai Knights  ,http://www.imdb.com/title/tt0300471/,https://m.media-amazon.com/images/M/MV5BMTMxMTgwOTI3Nl5BMl5BanBnXkFtZTYwMTI2NDQ3..jpg,2003,True,False,False,False
tt0300556,Timeline  ,http://www.imdb.com/title/tt0300556/,https://m.media-amazon.com/images/M/MV5BMTg5OTAyNDE3NV5BMl5BanBnXkFtZTYwOTkzMzE3..jpg,2003,True,True,False,False
tt0303361,May  ,http://www.imdb.com/title/tt0303361/,https://m.media-amazon.com/images/M/MV5BZjUwYzdjMjAtN2FjMS00NDNhLWJlNjYtODBkNzllYTFjMjhhXkEyXkFqcGdeQXVyMTQxNzMzNDI@..jpg,2002,False,False,True,False
tt0303461,Firefly             ,http://www.imdb.com/title/tt0303461/,https://m.media-amazon.com/images/M/MV5BNGEzYjIzZGUtNWI5YS00Y2IzLWIzMTQtMGJhNDljZDkzYzM0XkEyXkFqcGdeQXVyNTA4NzY1MzY@..jpg,2002,False,True,True,False
tt0303785,Bollywood/Hollywood  ,http://www.imdb.com/title/tt0303785/,https://m.media-amazon.com/images/M/MV5BNWFjMTBhOGEtYTEzZi00MGY3LWFmNWYtZjhjM2ZiYWQ5MWY3XkEyXkFqcGdeQXVyNTM0NTU5Mg@@..jpg,2002,False,False,True,True
tt0307479,Solaris  ,http://www.imdb.com/title/tt0307479/,https://m.media-amazon.com/images/M/MV5BNzlkNGE0MmMtMzU4YS00ZDU1LWFhMTktZDRjMGU5MjI1MzRlXkEyXkFqcGdeQXVyNDk3NzU2MTQ@..jpg,2002,False,False,True,True
tt0308379,Honogurai mizu no soko kara  ,http://www.imdb.com/title/tt0308379/,https://m.media-amazon.com/images/M/MV5BOTRmYzUxMWYtM2Q3Ni00ODQ0LTk4YmYtNDE4MDgzYzg4YWNlXkEyXkFqcGdeQXVyMTQxNzMzNDI@..jpg,2002,False,False,True,False
tt0308383,The Human Stain  ,http://www.imdb.com/title/tt0308383/,https://m.media-amazon.com/images/M/MV5BMTc4MzgyMTI4MV5BMl5BanBnXkFtZTYwNjc5NDA3..jpg,2003,False,False,True,True
tt0309987,The Dreamers  ,http://www.imdb.com/title/tt0309987/,https://m.media-amazon.com/images/M/MV5BMjA4MDU3ODM3OV5BMl5BanBnXkFtZTYwMDE0Njc2..jpg,2003,False,False,True,True
tt0311429,The League of Extraordinary Gentlemen  ,http://www.imdb.com/title/tt0311429/,https://m.media-amazon.com/images/M/MV5BZTFlOTdkMjEtNGVmMS00YTA3LThlNjQtMjAzZmFjZDAzNjllL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@..jpg,2003,True,False,False,False
tt0312172,Monk             ,http://www.imdb.com/title/tt0312172/,https://m.media-amazon.com/images/M/MV5BM2M4NjM0N2QtMDlmNi00NzNkLWEyYjItOTczMjk1ZjU2NDdiXkEyXkFqcGdeQXVyNzA5NjUyNjM@..jpg,2002,False,False,True,False
tt0312843,Jisatsu sâkuru  ,http://www.imdb.com/title/tt0312843/,https://m.media-amazon.com/images/M/MV5BNjUzYzQ4NDgtMmRkOS00OGVhLTllNzctZTkzZjI3MDU1Mzc0XkEyXkFqcGdeQXVyMTQxNzMzNDI@..jpg,2001,False,False,True,False
tt0313116,Phenomenon II             ,http://www.imdb.com/title/tt0313116/,https://m.media-amazon.com/images/M/MV5BODY2M2QwNTUtMzBkMS00NGNiLWIzMWItM2RiNzBiZjI3ZDI0XkEyXkFqcGdeQXVyNzMwOTY2NTI@..jpg,2003,False,False,True,False
tt0313670,Sweet Sixteen  ,http://www.imdb.com/title/tt0313670/,https://m.media-amazon.com/images/M/MV5BMjg5MjQ3NjQ5OV5BMl5BanBnXkFtZTYwNDkxNjk5..jpg,2002,False,False,True,False
tt0314067,Filantropica  ,http://www.imdb.com/title/tt0314067/,https://m.media-amazon.com/images/M/MV5BMTUyOTI0MjE5Ml5BMl5BanBnXkFtZTcwNzMyOTYzMQ@@..jpg,2002,False,False,True,False
tt0314123,Grand Theft Auto: Vice City  ,http://www.imdb.com/title/tt0314123/,https://m.media-amazon.com/images/M/MV5BYmIwZGExODItMDE5NC00ODA4LWE0N2YtMGY0MjZjNWFiZmZkXkEyXkFqcGdeQXVyNTAyODkwOQ@@..jpg,2002,True,False,False,False
tt0314353,Tears of the Sun  ,http://www.imdb.com/title/tt0314353/,https://m.media-amazon.com/images/M/MV5BMmI3YjQ4NjctZTk0Zi00ZDFhLTgyZjAtYWRjZTJjMjMwNjM2L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@..jpg,2003,True,False,True,False
tt0315327,Bruce Almighty  ,http://www.imdb.com/title/tt0315327/,https://m.media-amazon.com/images/M/MV5BNzMyZDhiZDUtYWUyMi00ZDQxLWE4NDQtMWFlMjI1YjVjMjZiXkEyXkFqcGdeQXVyNjU0OTQ0OTY@..jpg,2003,False,False,True,False
tt0315733,21 Grams  ,http://www.imdb.com/title/tt0315733/,https://m.media-amazon.com/images/M/MV5BMjA4MjI2OTM5N15BMl5BanBnXkFtZTcwNDA1NjUzMw@@..jpg,2003,False,False,True,False
tt0315775,Anne B. Real  ,http://www.imdb.com/title/tt0315775/,https://m.media-amazon.com/images/M/MV5BNTVlNTA4YzktNmMxZi00NDQ1LWFlOTItOWFlODI2ODNjYTU2XkEyXkFqcGdeQXVyNTM0NTU5Mg@@..jpg,2003,False,False,True,False
tt0315983,House of Sand and Fog  ,http://www.imdb.com/title/tt0315983/,https://m.media-amazon.com/images/M/MV5BMTIzMjQ5NzM2M15BMl5BanBnXkFtZTYwMzU2NDY3..jpg,2003,False,False,True,False
tt0316356,Open Range  ,http://www.imdb.com/title/tt0316356/,https://m.media-amazon.com/images/M/MV5BMTYyNjA4NTY3N15BMl5BanBnXkFtZTYwNjc0MDM3..jpg,2003,True,False,False,True
tt0316654,Spider-Man 2  ,http://www.imdb.com/title/tt0316654/,https://m.media-amazon.com/images/M/MV5BMzY2ODk4NmUtOTVmNi00ZTdkLTlmOWYtMmE2OWVhNTU2OTVkXkEyXkFqcGdeQXVyMTQxNzMzNDI@..jpg,2004,True,False,False,False
tt0317132,Because of Winn-Dixie  ,http://www.imdb.com/title/tt0317132/,https://m.media-amazon.com/images/M/MV5BMTA3NDYzNDE0MjBeQTJeQWpwZ15BbWU3MDc3NjA3MzM@..jpg,2005,False,False,True,False
tt0318627,Resident Evil: Apocalypse  ,http://www.imdb.com/title/tt0318627/,https://m.media-amazon.com/images/M/MV5BMTc1NTUxMzk0Nl5BMl5BanBnXkFtZTcwNDQ1MDIzMw@@..jpg,2004,True,True,False,False
tt0318649,Sahara  ,http://www.imdb.com/title/tt0318649/,https://m.media-amazon.com/images/M/MV5BMjExOTM4NDUzNV5BMl5BanBnXkFtZTcwOTgzNzczMw@@..jpg,2005,True,False,False,False
tt0319262,The Day After Tomorrow  ,http://www.imdb.com/title/tt0319262/,https://m.media-amazon.com/images/M/MV5BMTY4YWMzMTMtZjUyOS00OGY1LTljMGUtOWU5ZjYzMjc2ZTMwXkEyXkFqcGdeQXVyMTYzMDM0NTU@..jpg,2004,True,True,False,False
tt0320661,Kingdom of Heaven  ,http://www.imdb.com/title/tt0320661/,https://m.media-amazon.com/images/M/MV5BMjE2MTIwNjg0MV5BMl5BanBnXkFtZTcwNjAxODIzMw@@..jpg,2005,True,False,True,False
tt0320691,Underworld  ,http://www.imdb.com/title/tt0320691/,https://m.media-amazon.com/images/M/MV5BMTk1OTc2ZmUtODU0Yy00NGJiLWJmNmQtODI0MzBjODk3MjI4L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMjUzOTY1NTc@..jpg,2003,True,False,False,False
tt0322120,E=mc2  ,http://www.imdb.com/title/tt0322120/,https://m.media-amazon.com/images/M/MV5BOGFiZjgzYjgtNzM5ZS00YTgzLWExNGMtMzk2ODdkZTk4MWEyXkEyXkFqcGdeQXVyMTc4MzI2NQ@@..jpg,2002,True,False,False,False
tt0322420,Zivot je cudo  ,http://www.imdb.com/title/tt0322420/,https://m.media-amazon.com/images/M/MV5BNDhkN2I0OWEtNjViNi00YzU2LWFiMWQtZDhiZjMyYWUzYjNlXkEyXkFqcGdeQXVyMjM5MTg4MjQ@..jpg,2004,False,False,False,True
tt0322674,De tweeling  ,http://www.imdb.com/title/tt0322674/,https://m.media-amazon.com/images/M/MV5BMTgyNjcwODg5OV5BMl5BanBnXkFtZTcwMzE1MzMzMQ@@..jpg,2002,False,False,True,True
tt0323807,Ricordati di me  ,http://www.imdb.com/title/tt0323807/,https://m.media-amazon.com/images/M/MV5BNWUzYTQ1YmEtZGZiYi00ODE2LThlYjAtNGFmMWNlNGExMDg4XkEyXkFqcGdeQXVyMzIwNDY4NDI@..jpg,2003,False,False,True,True
tt0324013,Soldier's Girl  ,http://www.imdb.com/title/tt0324013/,https://m.media-amazon.com/images/M/MV5BMTg4Mjk1NTc4OV5BMl5BanBnXkFtZTcwMTQ3NTAzMQ@@..jpg,2003,False,False,True,True
tt0324951,23rd March 1931: Shaheed  ,http://www.imdb.com/title/tt0324951/,https://m.media-amazon.com/images/M/MV5BZWIxNzE0ZTQtODYyMy00NDE4LTlmOTItZmYyZmM5YWIxMDA2XkEyXkFqcGdeQXVyOTk3NTc2MzE@..jpg,2002,False,False,True,False
tt0325123,Bright Young Things  ,http://www.imdb.com/title/tt0325123/,https://m.media-amazon.com/images/M/MV5BMmUxZTcwODUtZDUyYi00ZGNhLWIxYTYtNjcwNDY3MzZkYzljXkEyXkFqcGdeQXVyMTMxMTY0OTQ@..jpg,2003,False,False,True,False
tt0325734,Liegen lernen  ,http://www.imdb.com/title/tt0325734/,https://m.media-amazon.com/images/M/MV5BMDNmYmIyNGQtNTZiYS00ZTkyLTk3MzYtYWIxZmQ5NGRlZjEzXkEyXkFqcGdeQXVyNTE0MDY4Mjk@..jpg,2003,False,False,True,True
tt0326148,Showboy  ,http://www.imdb.com/title/tt0326148/,https://m.media-amazon.com/images/M/MV5BMTIzMDk1MTAxNV5BMl5BanBnXkFtZTcwNDI0NzgyMQ@@..jpg,2002,False,False,True,False
tt0327437,Around the World in 80 Days  ,http://www.imdb.com/title/tt0327437/,https://m.media-amazon.com/images/M/MV5BMTc4MTkxMjQ2NF5BMl5BanBnXkFtZTcwNzE0NzUyMQ@@..jpg,2004,True,False,False,False
tt0327850,The Rundown  ,http://www.imdb.com/title/tt0327850/,https://m.media-amazon.com/images/M/MV5BMWU3ZDYxZjMtZmYyOS00NWQyLTk1MmItNDg4ZWM2ZGQxOTNiXkEyXkFqcGdeQXVyMTMxMTY0OTQ@..jpg,2003,True,False,False,False
tt0328316,Redentor  ,http://www.imdb.com/title/tt0328316/,https://m.media-amazon.com/images/M/MV5BZDVhMWQzMTQtNDllNi00NTRlLWJhMmQtZTA2MmE1NGMzNzA0XkEyXkFqcGdeQXVyMTY2MzYyNzA@..jpg,2004,False,False,True,False
tt0329393,Mr. and Mrs. Iyer  ,http://www.imdb.com/title/tt0329393/,https://m.media-amazon.com/images/M/MV5BNTcyNzA0MzktYWI5NS00Nzk2LTkzYjctMmE4ZGMxN2JkNjIxXkEyXkFqcGdeQXVyODE5NzE3OTE@..jpg,2002,False,False,True,False
tt0329824,Dr. Phil             ,http://www.imdb.com/title/tt0329824/,https://m.media-amazon.com/images/M/MV5BODM0NTg0MjYtOGQzZS00ODBjLWIwM2MtYjUyNWY1MTYyMDllXkEyXkFqcGdeQXVyODg3NDc1OTE@..jpg,2002,False,False,True,False
tt0330783,Pran Jaaye Par Shaan Na Jaaye  ,http://www.imdb.com/title/tt0330783/,https://m.media-amazon.com/images/M/MV5BZWZjOGRjZDAtN2Y4Ny00MWRlLWJiM2EtOWVjZTc3ZWQ5OTFlXkEyXkFqcGdeQXVyODE5NzE3OTE@..jpg,2003,False,False,True,False
tt0331639,Shakthi: The Power  ,http://www.imdb.com/title/tt0331639/,https://m.media-amazon.com/images/M/MV5BYmE1ZjVjODQtZmY3MC00YTY4LTk4MzgtNzBhNTY0M2JhMDBhXkEyXkFqcGdeQXVyOTk3NTc2MzE@..jpg,2002,True,False,True,False
tt0331811,11:14  ,http://www.imdb.com/title/tt0331811/,https://m.media-amazon.com/images/M/MV5BMGM2MzVlMTMtNzVjNC00MTFiLTkzZDctZjMwMTJlNjJkYWZhXkEyXkFqcGdeQXVyNDkzNTM2ODg@..jpg,2003,False,False,True,False
tt0331933,Man of the House  ,http://www.imdb.com/title/tt0331933/,https://m.media-amazon.com/images/M/MV5BODY3Nzg2NDQ5Ml5BMl5BanBnXkFtZTcwOTQ5MDgyMQ@@..jpg,2005,True,False,False,False
tt0332047,Fever Pitch  ,http://www.imdb.com/title/tt0332047/,https://m.media-amazon.com/images/M/MV5BMTMyNTE4ODA2N15BMl5BanBnXkFtZTcwNzg5ODUyMw@@..jpg,2005,False,False,True,True
tt0332375,Saved!  ,http://www.imdb.com/title/tt0332375/,https://m.media-amazon.com/images/M/MV5BMTQ1ODM1ODU1N15BMl5BanBnXkFtZTcwMjI5MzA3NA@@..jpg,2004,False,False,True,False
tt0332452,Troy  ,http://www.imdb.com/title/tt0332452/,https://m.media-amazon.com/images/M/MV5BMTk5MzU1MDMwMF5BMl5BanBnXkFtZTcwNjczODMzMw@@..jpg,2004,False,False,True,False
tt0332658,Intermission  ,http://www.imdb.com/title/tt0332658/,https://m.media-amazon.com/images/M/MV5BMTUyNjQzNzYyMF5BMl5BanBnXkFtZTcwNDg0MzUyMQ@@..jpg,2003,False,False,True,False
tt0333766,Garden State  ,http://www.imdb.com/title/tt0333766/,https://m.media-amazon.com/images/M/MV5BMjc5MDE0NjkxOF5BMl5BanBnXkFtZTcwNzA0NTkyMw@@..jpg,2004,False,False,True,True
tt0335119,Girl with a Pearl Earring  ,http://www.imdb.com/title/tt0335119/,https://m.media-amazon.com/images/M/MV5BOTU3NTg5NDYtNWNkMC00ODZiLTljZjQtNjZhNjlhNjZiNDBlXkEyXkFqcGdeQXVyMTQxNzMzNDI@..jpg,2003,False,False,True,True
tt0335345,The Passion of the Christ  ,http://www.imdb.com/title/tt0335345/,https://m.media-amazon.com/images/M/MV5BNDY1N2IyYWMtZTY4OS00OGM1LTkxNmUtOTQzYmM5MmI2YmVmXkEyXkFqcGdeQXVyNTAyODkwOQ@@..jpg,2004,False,False,True,False
tt0337103,Les rivières pourpres 2 - Les anges de l'apocalypse  ,http://www.imdb.com/title/tt0337103/,https://m.media-amazon.com/images/M/MV5BNzc5OTA4NDgtMjAzZi00MjFhLTk4OWQtNDRkNmNjZDNlN2FjXkEyXkFqcGdeQXVyNDk3NzU2MTQ@..jpg,2004,True,False,False,False
tt0337578,Baghban  ,http://www.imdb.com/title/tt0337578/,https://m.media-amazon.com/images/M/MV5BMjY0NGNkY2EtOWQ0Ny00YTllLWE5NjItMDM2MGIyZWRhMzM4XkEyXkFqcGdeQXVyODE5NzE3OTE@..jpg,2003,False,False,True,True
tt0337692,On the Road  ,http://www.imdb.com/title/tt0337692/,https://m.media-amazon.com/images/M/MV5BMTc1MzU5MDgzMF5BMl5BanBnXkFtZTcwMDQ4ODY2OA@@..jpg,2012,False,False,True,False
tt0337721,The Snow Walker  ,http://www.imdb.com/title/tt0337721/,https://m.media-amazon.com/images/M/MV5BMTk3NDEzMDQwN15BMl5BanBnXkFtZTYwNDgwMDg2..jpg,2003,False,False,True,False
tt0337876,Birth  ,http://www.imdb.com/title/tt0337876/,https://m.media-amazon.com/images/M/MV5BNzUzNzI4MzU4NV5BMl5BanBnXkFtZTcwMjcxMzcyMQ@@..jpg,2004,False,False,True,True
tt0338135,Les invasions barbares  ,http://www.imdb.com/title/tt0338135/,https://m.media-amazon.com/images/M/MV5BNDdiMTg1MTctMTUzYy00ODg3LTlkZmEtNDY4NjdiMjkzZGFkXkEyXkFqcGdeQXVyMTMxODk2OTU@..jpg,2003,False,False,True,False
tt0338139,Iron Jawed Angels  ,http://www.imdb.com/title/tt0338139/,https://m.media-amazon.com/images/M/MV5BNGJjODFhMDktYjQyYy00M2JmLWJmMWUtYWFhNmJhZWUxOTk3XkEyXkFqcGdeQXVyNDkzNTM2ODg@..jpg,2004,False,False,True,False
tt0338512,Deux frères  ,http://www.imdb.com/title/tt0338512/,https://m.media-amazon.com/images/M/MV5BNTMzOTA3NDcxMl5BMl5BanBnXkFtZTcwMTY5NDUyMQ@@..jpg,2004,False,False,True,False
tt0339230,Kopps  ,http://www.imdb.com/title/tt0339230/,https://m.media-amazon.com/images/M/MV5BMjE4NTg1MjUyN15BMl5BanBnXkFtZTcwMjAyNDczMQ@@..jpg,2003,True,False,False,False
tt0339412,Mr 3000  ,http://www.imdb.com/title/tt0339412/,https://m.media-amazon.com/images/M/MV5BMTg5NTk2MTQ0NV5BMl5BanBnXkFtZTcwNjMyNTUyMQ@@..jpg,2004,False,False,True,True
tt0340163,Hostage  ,http://www.imdb.com/title/tt0340163/,https://m.media-amazon.com/images/M/MV5BNmE3NTEzODUtMTJjMC00ODk3LTk4MzMtNmY5Mjg4M2M4OThhXkEyXkFqcGdeQXVyNTIzOTk5ODM@..jpg,2005,False,False,True,False
tt0340477,Helen of Troy             ,http://www.imdb.com/title/tt0340477/,https://m.media-amazon.com/images/M/MV5BMTIyNTMxNTI4Ml5BMl5BanBnXkFtZTcwNDM1NTMyMQ@@..jpg,2003,True,False,True,False
tt0340919,Puerto Vallarta Squeeze  ,http://www.imdb.com/title/tt0340919/,https://m.media-amazon.com/images/M/MV5BMTYzOTE0ODk1Ml5BMl5BanBnXkFtZTcwNDg2NDczMQ@@..jpg,2004,False,False,True,True
tt0341384,Hae anseon  ,http://www.imdb.com/title/tt0341384/,https://m.media-amazon.com/images/M/MV5BMTA0ODk2NDU0NjBeQTJeQWpwZ15BbWU3MDUxMjQwMzE@..jpg,2002,True,False,True,False
tt0342258,Unleashed  ,http://www.imdb.com/title/tt0342258/,https://m.media-amazon.com/images/M/MV5BMTgwNjIyNTczMF5BMl5BanBnXkFtZTcwODI5MDkyMQ@@..jpg,2005,True,False,True,False
tt0342285,Detective Fiction  ,http://www.imdb.com/title/tt0342285/,https://m.media-amazon.com/images/M/MV5BMjI5MjgyMzY0Nl5BMl5BanBnXkFtZTgwNjE3NzgwMzE@..jpg,2003,False,False,True,False
tt0342492,De grønne slagtere  ,http://www.imdb.com/title/tt0342492/,https://m.media-amazon.com/images/M/MV5BMTY2ODQ0NjQyMF5BMl5BanBnXkFtZTcwNDE3MDg4NA@@..jpg,2003,False,False,True,False
tt0343737,The Good Shepherd  ,http://www.imdb.com/title/tt0343737/,https://m.media-amazon.com/images/M/MV5BMTU5MjExMzA1Nl5BMl5BanBnXkFtZTgwMzIxNzQxMTE@..jpg,2006,False,False,True,False
tt0345061,Code 46  ,http://www.imdb.com/title/tt0345061/,https://m.media-amazon.com/images/M/MV5BMTgwMzU4OTk0NF5BMl5BanBnXkFtZTYwMjg5MzI3..jpg,2003,False,True,True,True
tt0345549,Ruang rak noi nid mahasan  ,http://www.imdb.com/title/tt0345549/,https://m.media-amazon.com/images/M/MV5BMTgxMzc3OTMyM15BMl5BanBnXkFtZTcwMDM2NjYyMQ@@..jpg,2003,False,False,True,True
tt0345551,Latter Days  ,http://www.imdb.com/title/tt0345551/,https://m.media-amazon.com/images/M/MV5BMjk4ODA4MDYyNl5BMl5BanBnXkFtZTcwMDM0NTUyMQ@@..jpg,2003,False,False,True,True
tt0346156,Sky Captain and the World of Tomorrow  ,http://www.imdb.com/title/tt0346156/,https://m.media-amazon.com/images/M/MV5BMTM0NDQzMDA1NF5BMl5BanBnXkFtZTcwNTU3ODAzMw@@..jpg,2004,True,False,False,False
tt0346314,Kôkaku kidôtai: Stand Alone Complex             ,http://www.imdb.com/title/tt0346314/,https://m.media-amazon.com/images/M/MV5BZWQxZDhiNGEtYmRhYy00OGUxLThhYTMtNjUzMjY0YzhiYjU3XkEyXkFqcGdeQXVyNDYzNTI2ODc@..jpg,2002,True,False,False,False
tt0346457,Mangal Pandey: The Rising  ,http://www.imdb.com/title/tt0346457/,https://m.media-amazon.com/images/M/MV5BMTIwODM0NTA2NF5BMl5BanBnXkFtZTcwNzQ5NzAzMQ@@..jpg,2005,False,False,True,False
tt0346491,Alexander  ,http://www.imdb.com/title/tt0346491/,https://m.media-amazon.com/images/M/MV5BMTA1NDQ3OTY2NDVeQTJeQWpwZ15BbWU3MDI5MDc0MzM@..jpg,2004,True,False,False,False
tt0346507,Andaaz  ,http://www.imdb.com/title/tt0346507/,https://m.media-amazon.com/images/M/MV5BOTM5MTQ4MzQ3Ml5BMl5BanBnXkFtZTcwNDI1ODQyMQ@@..jpg,2003,False,False,True,True
tt0346723,Chalte Chalte  ,http://www.imdb.com/title/tt0346723/,https://m.media-amazon.com/images/M/MV5BYzU4MjI2MjctMzExMC00NTAxLWFjZWMtODk2YzVjMzhkZmU2XkEyXkFqcGdeQXVyODE5NzE3OTE@..jpg,2003,False,False,True,True
tt0347246,Innocence  ,http://www.imdb.com/title/tt0347246/,https://m.media-amazon.com/images/M/MV5BMTE5NTgwNzQ2NV5BMl5BanBnXkFtZTYwOTM4MTY3..jpg,2004,False,True,True,False
tt0347304,Kal Ho Naa Ho  ,http://www.imdb.com/title/tt0347304/,https://m.media-amazon.com/images/M/MV5BYmVjNDIxODAtNWZiZi00ZDBlLWJmOTUtNDNjMGExNTViMzE1XkEyXkFqcGdeQXVyNTE0MDc0NTM@..jpg,2003,False,False,True,True
tt0347332,Khakee  ,http://www.imdb.com/title/tt0347332/,https://m.media-amazon.com/images/M/MV5BN2NhOGZlNzYtYmYxMS00YTk1LTk2MDItNjI3MDVlZTRkZDYwXkEyXkFqcGdeQXVyODE5NzE3OTE@..jpg,2004,True,False,True,False
tt0348121,Suchîmubôi  ,http://www.imdb.com/title/tt0348121/,https://m.media-amazon.com/images/M/MV5BOTU1NjYyOTYtMzA1My00YjJkLThmNDMtMmJjNDIwN2NlYjgxL2ltYWdlXkEyXkFqcGdeQXVyNTAyODkwOQ@@..jpg,2004,True,False,False,False
tt0348593,The Door in the Floor  ,http://www.imdb.com/title/tt0348593/,https://m.media-amazon.com/images/M/MV5BMTYyNTIxODA1M15BMl5BanBnXkFtZTYwMzY1NjY3..jpg,2004,False,False,True,False
tt0349683,King Arthur  ,http://www.imdb.com/title/tt0349683/,https://m.media-amazon.com/images/M/MV5BMTk4MTk1NjI0OV5BMl5BanBnXkFtZTcwNDQxOTUyMQ@@..jpg,2004,True,False,True,False
tt0349825,Miracle  ,http://www.imdb.com/title/tt0349825/,https://m.media-amazon.com/images/M/MV5BMjEyOTk1OTcyNV5BMl5BanBnXkFtZTYwNjMzNDU3..jpg,2004,False,False,True,False
tt0349878,Netaji Subhas Chandra Bose: The Forgotten Hero  ,http://www.imdb.com/title/tt0349878/,https://m.media-amazon.com/images/M/MV5BOTRiNTRlN2MtN2EyYi00YzYyLTkxZjQtZmU1MDljNjhiYzY2XkEyXkFqcGdeQXVyOTA0NTIzNzU@..jpg,2005,False,False,True,False
tt0350028,Raising Helen  ,http://www.imdb.com/title/tt0350028/,https://m.media-amazon.com/images/M/MV5BMjA5NjEwMTQ0NV5BMl5BanBnXkFtZTYwOTM2MjY2..jpg,2004,False,False,True,True
tt0352277,De-Lovely  ,http://www.imdb.com/title/tt0352277/,https://m.media-amazon.com/images/M/MV5BMjIyODgwODIyNF5BMl5BanBnXkFtZTcwMTkzMTczMw@@..jpg,2004,False,False,True,False
tt0352343,La finestra di fronte  ,http://www.imdb.com/title/tt0352343/,https://m.media-amazon.com/images/M/MV5BZDc4NTQ4MmItZTg0Mi00YjYzLTkwZmUtYWQyNDMzZDFlMzcxXkEyXkFqcGdeQXVyMzIwNDY4NDI@..jpg,2003,False,False,True,True
tt0356470,A Cinderella Story  ,http://www.imdb.com/title/tt0356470/,https://m.media-amazon.com/images/M/MV5BMTA1NDI0OTkwNDNeQTJeQWpwZ15BbWU3MDQ3Nzc1MjE@..jpg,2004,False,False,False,True
tt0356618,The Forgotten  ,http://www.imdb.com/title/tt0356618/,https://m.media-amazon.com/images/M/MV5BMjAwMjIyNjU4NV5BMl5BanBnXkFtZTcwNjE3NjYyMQ@@..jpg,2004,False,True,True,False
tt0356680,The Family Stone  ,http://www.imdb.com/title/tt0356680/,https://m.media-amazon.com/images/M/MV5BNTkwMjM4MjMxMV5BMl5BanBnXkFtZTcwNjM1OTQzMQ@@..jpg,2005,False,False,True,True
tt0357668,The Flyboys  ,http://www.imdb.com/title/tt0357668/,https://m.media-amazon.com/images/M/MV5BNDU1MTE5MzAyNF5BMl5BanBnXkFtZTcwMTMxODM2MQ@@..jpg,2008,True,False,False,False
tt0358135,Shall We Dance  ,http://www.imdb.com/title/tt0358135/,https://m.media-amazon.com/images/M/MV5BMTcwODUwMTMxN15BMl5BanBnXkFtZTcwNzc3MjcyMQ@@..jpg,2004,False,False,True,True
